"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..genes"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"jolly_bartik_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048978"	"Roseinatronobacter thiooxidans"	3685266	107070	2.97928	60.09	"uniq"	NA	"9"	NA	NA	4.35803005807451	NA
"jolly_bartik_0"	0	0	0	0	0	0	0	0	0	0	1	510	510	3867412	62.55	59.01	510	NA	510	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.013	1	0	0	0	"1 + 2 part"	"1"	"1"	"1"	"0"	"0"	510	"510"	0	"510"	NA	"1"	NA	"1"	NA	"1049011"	"Rhodobaca barguzinensis"	3867412	153638	4.22559	59.01	"uniq"	" 3716"	"9"	0	0	5.95894618933799	1.69e-08
"jolly_bartik_0"	514	0	0	0	0	654606	0	0	0	0	3170	2750	2477831	4506111	41.45	41.47	778	"545"	636	NA	1184	"2740"	2069	NA	0	0	0	0	"0 + 0 part"	0	52.725	1.043	0	5.89	0.04	"778 + 4874 part"	"4317"	"4317"	"3256"	"13"	"0"	2750	"778"	545	"636"	NA	"1184"	"2740"	"2069"	NA	"1049032"	"Sphingobacterium psychroaquaticum"	4506111	650344	16.0968	41.47	"uniq"	" 3811"	"9"	0	2.37707898561282e-06	21.6487343520832	8.76948146687697e-05
"jolly_bartik_0"	24	13	13	13	13	4295363	4262404	4262404	4262404	4262404	24	893366	4295363	3155334	31.26	31.25	454834	"887047"	254350	"405269"	3	"2"	6	"4"	22	11	1898485	0	"0 + 1 part"	69	99.813	1.364	0	0.13	0.03	"6434 + 63 part"	"2882"	"3893"	"3601"	"624"	"85"	882570	"454831"	882422	"199374"	"404318"	"3"	"2"	"7"	"4"	"1049035"	"Formosa spongicola"	3155334	3290898	105.811	31.25	"uniq"	" 2925"	"9"	5.12180227841046	3.02651952815164e-08	156.444515857909	0.0415109790375
"jolly_bartik_0"	0	0	0	0	0	0	0	0	0	0	1	852	852	5050264	42.96	39.91	852	NA	852	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.017	1	0	0	0	"0 + 1 part"	"1"	"1"	"1"	"0"	"0"	852	"852"	0	"852"	NA	"1"	NA	"1"	NA	"1049083"	"Sphingobacterium nematocida"	5050264	163230	3.59772	39.91	"uniq"	" 4350"	"9"	0	0	4.8481623930947	2.89e-08
"jolly_bartik_0"	180	125	101	62	39	5848135	5711285	5521275	4872073	4051158	182	305730	5849658	5484531	65.56	65.48	79178	"83121"	40603	"48577"	22	"20"	47	"41"	32	30	1366213	0	"0 + 11 part"	1306	98.626	1.082	0	0.72	0.04	"11267 + 332 part"	"5182"	"5575"	"4791"	"719"	"70"	305722	"70822"	75104	"33188"	"40970"	"24"	"21"	"53"	"46"	"1052941"	"Azotobacter vinelandii"	5484531	2860478	51.4638	65.48	"uniq"	" 5141"	"9"	5.47040527839405	1.23084118763866e-07	78.2330704302702	0.00534455377802198
"jolly_bartik_0"	1964	13	0	0	0	3509798	79365	0	0	0	3682	8492	4753370	5431076	67.81	67.8	1499	"1344"	978	"779"	1041	"1280"	2020	"2601"	18	18	29671	0	"0 + 2 part"	221	83.239	1.052	0	9.27	0.07	"4066 + 5814 part"	"7591"	"7609"	"5451"	"160"	"0"	8492	"1494"	1335	"973"	"773"	"1046"	"1285"	"2030"	"2615"	"1052950"	"Paracoccus pantotrophus"	5431076	982328	18.6277	67.8	"uniq"	" 5372"	"9"	3.78678705844485	1.9501953350991e-06	27.1307564099637	0.000188178466078218
"jolly_bartik_0"	1	0	0	0	0	2555	0	0	0	0	1	2555	2555	4217986	66.5	67.73	2555	NA	2555	NA	1	NA	1	NA	0	0	0	0	"0 + 1 part"	41	0.06	1.001	0	4619.67	119.47	"9 + 2 part"	"3"	"3"	"2"	"0"	"0"	2514	"2514"	0	"2514"	NA	"1"	NA	"1"	NA	"1052953"	"Paracoccus pantotrophus"	4217986	141152	3.42002	67.73	"uniq"	" 4137"	"9"	0	1.80809001956947	5.01964681722509	3.6e-07
"jolly_bartik_0"	89	41	28	9	6	1144728	1036334	944922	614198	495062	105	111649	1156499	2513744	62.9	66.15	37364	NA	15913	NA	9	NA	22	NA	12	10	300848	3	"0 + 5 part"	46669	41.982	1.053	0	126.88	4.07	"2516 + 267 part"	"1221"	"1253"	"976"	"114"	"10"	111649	"22389"	0	"8672"	NA	"10"	NA	"29"	NA	"1052959"	"Halobacterium salinarum"	2513744	866692	34.0445	66.15	"uniq"	" 2640"	"9"	10.3761438617759	0.000109710427765177	51.7171995238974	0.00167856030857143
"jolly_bartik_0"	81	59	50	27	12	2475181	2416060	2348819	1951868	1424631	83	419985	2476952	2364912	66.68	66.55	66850	"70928"	28414	"34154"	9	"8"	24	"21"	22	17	823010	2	"0 + 4 part"	16713	89.09	1.168	0	31.71	0.43	"4666 + 152 part"	"2429"	"2608"	"2193"	"290"	"20"	309644	"58931"	66850	"27157"	"28414"	"11"	"10"	"27"	"24"	"1052965"	"Halobacterium salinarum"	2364912	1345440	55.9303	66.55	"uniq"	" 2452"	"9"	8.88188386371638	1.28020244235657e-05	85.3376362418559	0.00956268445783133
"jolly_bartik_0"	118	101	90	60	32	4140465	4095780	4014767	3491389	2457227	119	139324	4141323	3864762	66.27	66.31	59076	"61726"	34554	"39513"	25	"23"	48	"42"	28	21	912089	0	"0 + 5 part"	850	96.773	1.107	0	16.26	0.37	"8527 + 155 part"	"3793"	"4090"	"3591"	"546"	"52"	130526	"52085"	54924	"30252"	"34554"	"27"	"25"	"53"	"47"	"1052968"	"Rhodobacter capsulatus"	3864762	2809450	72.9606	66.31	"strain"	" 3730"	"9"	6.76112440396463	3.92628152887374e-06	109.040996573657	0.00786975926806723
"jolly_bartik_0"	807	162	63	6	0	3079788	1736858	1019540	187687	0	1244	45485	3400793	3648644	42.17	42.12	5245	"4500"	1994	"1590"	155	"181"	429	"534"	7	7	49292	1	"0 + 4 part"	1139	87.226	1.068	0	47.23	1.07	"4793 + 1717 part"	"4000"	"4064"	"3289"	"264"	"13"	45485	"5174"	4474	"1970"	"1575"	"157"	"183"	"432"	"537"	"1052974"	"Sporosarcina newyorkensis"	3648644	682542	20.7186	42.12	"strain"	" 3645"	"9"	2.05834345107156	1.38879373134442e-05	28.0600957506405	0.000611605713504823
"jolly_bartik_0"	26	14	9	0	0	199677	173338	138615	0	0	205	23685	309272	3602225	41.5	41.99	6799	NA	658	NA	11	NA	68	NA	0	0	0	0	"0 + 3 part"	552	8.43	1.017	0	205.82	1.32	"342 + 506 part"	"420"	"422"	"319"	"19"	"1"	23685	"6799"	0	"658"	NA	"11"	NA	"69"	NA	"1052977"	"Sporosarcina newyorkensis"	3602225	364240	11.1929	41.99	"strain"	" 3582"	"9"	0	0.000665498331565741	15.167292437313	3.46658048780488e-05
"jolly_bartik_0"	152	108	87	53	37	7210852	7089938	6920945	6380068	5793649	153	374748	7211830	6919612	61.98	61.97	157170	"183400"	81308	"89625"	16	"15"	31	"29"	108	63	2797508	3	"0 + 10 part"	9227	95.439	1.091	0	5.92	0.47	"11874 + 103 part"	"6614"	"7199"	"6096"	"792"	"66"	374739	"154895"	156476	"49468"	"55522"	"17"	"16"	"36"	"32"	"1052992"	"Sinorhizobium meliloti"	6919612	18513350	307.807	61.97	"strain"	" 6830"	"9"	14.9753945947145	8.20873481488055e-07	401.323441256533	0.0059533351117647
"jolly_bartik_0"	263	84	66	33	16	3443238	3109156	2969157	2449566	1859985	432	228477	3567372	6860017	61.34	62.08	52894	"1046"	16705	NA	15	"251"	45	NA	68	36	2107631	20	"0 + 9 part"	57166	40.695	1.258	0	371.6	21.64	"4568 + 605 part"	"3423"	"3820"	"3037"	"353"	"27"	207449	"33869"	0	"8252"	NA	"23"	NA	"74"	NA	"1052995"	"Sinorhizobium meliloti"	6860017	3362096	48.738	62.08	"strain"	" 6583"	"9"	19.0616509856555	0.000104166316268671	73.5150364787726	0.000383352552083333
"jolly_bartik_0"	21	17	14	12	12	2496658	2482809	2458977	2424643	2424643	21	438972	2496658	2512854	55.99	56	270152	"270152"	151082	"151082"	4	"4"	7	"7"	5	3	28506	0	"0 + 1 part"	222	99.147	1.002	0	0.04	0	"5973 + 32 part"	"2406"	"2409"	"2097"	"284"	"20"	437198	"270060"	270060	"150699"	"150699"	"4"	"4"	"7"	"7"	"1052998"	"Moorella thermoacetica"	2512854	16350396	652.636	56	"strain"	" 2551"	"9"	2.00267717885269	1.60214174308215e-08	976.005529967121	0.0468101314714286
"jolly_bartik_0"	4	2	2	0	0	35946	28761	28761	0	0	18	17642	43650	2627482	51.48	55.8	11119	NA	4149	NA	2	NA	3	NA	5	3	24827	2	"0 + 0 part"	0	1.644	1.011	0	689.75	30.09	"99 + 67 part"	"57"	"57"	"38"	"5"	"0"	12604	"11119"	0	"2579"	NA	"2"	NA	"5"	NA	"1053004"	"Moorella thermoacetica"	2627482	190018	7.62465	55.8	"strain"	" 2633"	"9"	114.54753722795	0.0158018327605956	10.8479144671591	1.50152e-05
"jolly_bartik_0"	724	147	88	10	0	3348603	1925838	1496235	328138	0	866	40235	3460495	3687444	63.85	63.98	7236	"6074"	3141	"2527"	115	"132"	319	"379"	9	7	110864	2	"0 + 3 part"	2905	84.517	1.11	0	231.31	3.75	"3235 + 952 part"	"3710"	"3767"	"3147"	"436"	"42"	39320	"7101"	5814	"3116"	"2504"	"118"	"136"	"324"	"386"	"1053022"	"Phaeospirillum fulvum"	3687444	2010632	58.711	63.98	"strain"	" 3301"	"9"	2.60078399188555	6.68430383514497e-05	81.7896624328397	0.000824841026443418
"jolly_bartik_0"	35	3	3	0	0	86488	45726	45726	0	0	303	19576	264079	3764101	61.16	64.03	778	NA	608	NA	88	NA	184	NA	1	1	19576	4	"0 + 0 part"	0	6.694	1.048	0	554.84	11.11	"139 + 406 part"	"472"	"472"	"316"	"8"	"0"	17514	"777"	0	"607"	NA	"91"	NA	"187"	NA	"1053025"	"Phaeospirillum fulvum"	3764101	530752	16.1132	64.03	"strain"	" 3454"	"9"	3.7867456329356	0.00210103794697799	21.1505482982524	1.47886587458746e-05
"jolly_bartik_0"	191	36	26	8	0	949565	608162	529954	245091	0	316	40235	1042846	3769101	62.74	63.91	10212	NA	2518	NA	26	NA	87	NA	1	1	9088	2	"0 + 5 part"	4962	26.842	1.026	0	245.13	3.95	"1221 + 492 part"	"1247"	"1252"	"942"	"104"	"13"	38009	"10212"	0	"2356"	NA	"26"	NA	"90"	NA	"1053028"	"Phaeospirillum fulvum"	3769101	1625402	49.0176	63.91	"strain"	" 3391"	"9"	0.958914355523251	0.000235058675969414	64.6865923730884	0.000228004102531646
"jolly_bartik_0"	14	0	0	0	0	18098	0	0	0	0	501	2091	319167	3805060	64.29	64.75	608	NA	545	NA	209	NA	348	NA	1	1	807	0	"0 + 0 part"	0	8.27	1.015	0	15.89	0	"93 + 1166 part"	"658"	"658"	"447"	"1"	"0"	2091	"608"	0	"545"	NA	"209"	NA	"348"	NA	"1053031"	"Phaeospirillum fulvum"	3805060	410356	12.1893	64.75	"uniq"	" 3345"	"9"	3.13315599670392	4.97858487876253e-05	16.1767225746769	1.36512774451098e-05
"jolly_bartik_0"	3	1	1	1	0	30817	25104	25104	25104	0	3	25104	30817	2683588	32.58	34.06	25104	NA	25104	NA	1	NA	1	NA	5	1	25104	0	"0 + 0 part"	0	1.06	1.084	0	759.31	49.21	"54 + 11 part"	"35"	"35"	"29"	"1"	"0"	14737	"3728"	0	"2755"	NA	"2"	NA	"4"	NA	"1053034"	"Thermoanaerobacter thermohydrosulfuricus"	2683588	58742	2.32001	34.06	"strain"	" 2819"	"9"	162.248109809521	0.0246393224518934	3.28340266836787	3.74533333333333e-05
"jolly_bartik_0"	135	105	80	44	13	2950328	2871280	2685135	2079097	967232	136	142086	2950846	2728734	34.35	34.31	38049	"42084"	21914	"25719"	25	"22"	50	"43"	26	23	987108	0	"0 + 1 part"	30	99.162	1.091	0	1.18	0	"6942 + 213 part"	"2824"	"3086"	"2599"	"318"	"23"	109017	"34732"	40606	"19365"	"21360"	"27"	"24"	"56"	"48"	"1053037"	"Thermoanaerobacter thermohydrosulfuricus"	2728734	1320140	51.7769	34.31	"strain"	" 2818"	"9"	8.81103249712116	3.99885321023191e-07	72.5688176275152	0.00723022223823529
"jolly_bartik_0"	58	49	46	39	35	7654366	7631488	7607792	7484326	7339894	58	751341	7654366	7144647	68.3	68.31	215720	"269677"	174894	"186244"	10	"8"	19	"17"	39	20	2635979	1	"0 + 0 part"	0	99.894	1.073	0	0.45	0.03	"11180 + 118 part"	"6578"	"7034"	"6282"	"1066"	"117"	693570	"197021"	210133	"95589"	"104813"	"11"	"10"	"24"	"21"	"1053040"	"Azospirillum brasilense"	7144647	9851350	148.701	68.31	"uniq"	" 6489"	"9"	5.09513132766319	5.87899768576522e-08	206.826523409764	0.0172048469586207
"jolly_bartik_0"	2500	30	2	0	0	4776721	184389	20443	0	0	4243	10415	6054253	6600894	70.86	70.79	1705	"1584"	1098	"942"	1162	"1329"	2276	"2680"	7	7	11327	0	"0 + 3 part"	682	87.816	1.044	0	4.49	0.1	"4552 + 5688 part"	"8640"	"8655"	"6610"	"299"	"9"	10415	"1701"	1582	"1097"	"941"	"1164"	"1331"	"2279"	"2684"	"1053049"	"Promicromonospora umidemergens"	6600894	1240414	21.1803	70.79	"uniq"	" 6024"	"9"	1.15621200501532	7.41627414645539e-07	28.187409160032	0.0001817499376856
"jolly_bartik_0"	14	0	0	0	0	16983	0	0	0	0	846	2056	522854	5028997	67.68	67.55	597	NA	539	NA	363	NA	595	NA	0	0	0	0	"0 + 2 part"	34	10.353	1.004	0	4.23	0	"143 + 1675 part"	"1117"	"1117"	"722"	"0"	"0"	2056	"597"	0	"539"	NA	"363"	NA	"595"	NA	"1053055"	"Xanthobacter autotrophicus"	5028997	480468	9.97127	67.55	"uniq"	" 4512"	"9"	0	8.09021256411924e-06	14.3309292091445	1.26695755319149e-05
"jolly_bartik_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1139_AA"	"Aquamicrobium"	4198864	104380	2.55031	61.48	"uniq"	NA	"9"	NA	NA	3.72886571224979	NA
"jolly_bartik_0"	1	1	0	0	0	8219	8219	0	0	0	1	8219	8219	5696255	66.42	66.71	8219	NA	8219	NA	1	NA	1	NA	0	0	0	0	"0 + 1 part"	6844	0.024	1.004	0	2846.72	802.92	"0 + 0 part"	"5"	"5"	"5"	"1"	"0"	1375	NA	0	NA	NA	NA	NA	NA	NA	"1139_AF"	"Bosea"	5696255	64758	1.28939	66.71	"uniq"	" 5330"	"9"	0	0.346358437766152	1.70527829249217	5.76e-08
"jolly_bartik_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1139_AL"	"Rhizobium"	5810167	75154	1.39111	59.35	"uniq"	NA	"9"	NA	NA	1.94023682968149	NA
"jolly_bartik_0"	18	17	17	16	14	5581680	5579746	5579746	5560504	5489220	18	754090	5581680	5593517	66.66	66.59	618558	"618558"	481897	"481897"	4	"4"	7	"7"	10	6	1217759	5	"0 + 0 part"	0	87.725	1.138	0	0.79	0.12	"8613 + 38 part"	"4694"	"5298"	"4759"	"828"	"56"	753119	"494503"	494503	"283903"	"283903"	"5"	"5"	"8"	"8"	"1139_AW"	"Sphingomonas"	5593517	2101770	36.8556	66.59	"strain"	" 5248"	"9"	1.79157529632655	1.41534448409798e-07	56.3626605586432	0.0427537534722222
"jolly_bartik_0"	675	55	5	0	0	1577073	386966	63345	0	0	2033	14758	2507864	6327675	66.34	66.89	1486	NA	782	NA	405	NA	1022	NA	6	5	7896	5	"0 + 2 part"	113	38.629	1.026	0	19.96	1.35	"2535 + 4647 part"	"4109"	"4114"	"2901"	"119"	"9"	14758	"1470"	0	"780"	NA	"407"	NA	"1024"	NA	"1139_BF"	"Comamonadaceae"	6327675	1372786	24.5417	72.14	"uniq"	" 5881"	"9"	2.39247423305251	7.95896428195468e-06	32.542426720715	7.33989001967536e-05
"jolly_bartik_0"	33	33	33	32	31	5491328	5491328	5491328	5467291	5441801	35	432706	5492867	4627881	72.24	72.13	210677	"225882"	141754	"165748"	10	"8"	18	"14"	5	5	733236	16	"0 + 0 part"	0	99.227	1.197	0	6.97	0.37	"10168 + 41 part"	"4078"	"4771"	"4417"	"764"	"100"	432365	"193434"	222625	"138524"	"162111"	"10"	"8"	"19"	"14"	"1139_B"	"Oerskovia"	4627881	5776354	123.739	66.9	"strain"	" 3998"	"9"	0.910271448407544	1.26891839908012e-06	187.224585074681	0.0281314215114286
"jolly_bartik_0"	152	111	105	85	54	6609840	6493303	6444258	6099439	4994654	155	293371	6612259	6070022	66.68	66.61	76191	"84050"	50286	"57274"	28	"24"	54	"46"	15	13	773513	25	"0 + 1 part"	100	99.508	1.095	0	6.97	0.36	"13218 + 176 part"	"5845"	"6270"	"5753"	"833"	"99"	293371	"75792"	82261	"47821"	"56621"	"28"	"25"	"55"	"47"	"1139_CF"	"Comamonadaceae"	6070022	4690336	87.3067	66.62	"uniq"	" 5586"	"9"	2.26851368042298	1.05410269016988e-06	115.905741363046	0.00638828520258064
"jolly_bartik_0"	1187	4	0	0	0	1926137	22157	0	0	0	3043	5914	3230242	4660190	72.71	72.24	1170	"814"	783	NA	899	"1636"	1752	NA	0	0	0	0	"0 + 0 part"	0	66.56	1.041	0	5.38	0.06	"2570 + 6485 part"	"5249"	"5253"	"3894"	"117"	"6"	5914	"1170"	814	"783"	NA	"899"	"1636"	"1752"	NA	"1139_CJ"	"Cellulomonas"	4660190	878056	21.5642	72.24	"uniq"	" 4242"	"9"	0	1.66550989059024e-06	28.2624528184473	0.000145587696352284
"jolly_bartik_0"	40	0	0	0	0	45775	0	0	0	0	1377	1649	883745	5751313	65.74	65.78	621	NA	553	NA	578	NA	956	NA	1	1	596	0	"0 + 2 part"	23	15.174	1.013	0	10.89	0.46	"247 + 3595 part"	"1942"	"1943"	"1276"	"0"	"0"	1649	"621"	0	"553"	NA	"578"	NA	"956"	NA	"1139_CO"	"Comamonadaceae"	5751313	667568	13.2777	65.78	"uniq"	" 5354"	"9"	1.13154812757074	1.23225591092453e-05	17.4108416634602	1.67211529411765e-05
"jolly_bartik_0"	6	5	4	4	4	1268168	1266931	1261008	1261008	1261008	7	690859	1268753	5520981	66.49	66.59	690859	NA	330066	NA	1	NA	2	NA	4	3	692681	3	"0 + 0 part"	0	22.942	1.003	0	1.42	0.47	"2317 + 19 part"	"1201"	"1202"	"1065"	"179"	"10"	471723	"329426"	0	"216919"	NA	"2"	NA	"3"	NA	"1139_T"	"Sphingomonas"	5520981	1125702	22.5273	66.59	"strain"	" 5174"	"9"	3.15270190494131	1.11920917625416e-06	30.5842929001205	0.00751907662857143
"jolly_bartik_0"	235	140	128	71	35	5264386	5017514	4930744	3935562	2653100	258	213439	5283218	7150668	66.05	66.11	50004	"34047"	24463	NA	35	"58"	73	NA	13	13	393557	12	"0 + 0 part"	0	65.684	1.125	0	49.08	0.7	"9012 + 521 part"	"4498"	"4871"	"4404"	"834"	"76"	213265	"48224"	33928	"23885"	NA	"36"	"59"	"74"	NA	"1139_Y"	"uncultured Massilia sp."	7150668	3130448	49.6011	66.12	"strain"	" 6157"	"9"	2.46062153785818	9.28979269831379e-06	65.667599166959	0.00167224335503876
"jolly_bartik_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1220_AO"	"Paenibacillus frigoriresistens"	7664053	190348	2.55211	70.45	"uniq"	NA	"9"	NA	NA	3.725470061337	NA
"jolly_bartik_0"	674	90	34	1	0	2071045	863566	480717	42559	0	1135	42559	2395976	4492106	70.2	70.44	3305	"701"	1498	NA	174	"884"	451	NA	0	0	0	1	"0 + 0 part"	0	50.142	1.064	0	265.85	5.64	"3258 + 2619 part"	"2965"	"2992"	"2419"	"181"	"6"	42559	"3305"	701	"1498"	NA	"174"	"884"	"451"	NA	"1220_AR"	"Phycicoccus"	4492106	783346	19.1622	72.52	"strain"	" 4144"	"9"	0	0.000110956871020411	26.1574192594743	0.000221517195066079
"jolly_bartik_0"	86	63	61	54	45	5517715	5445799	5431334	5302286	4953784	89	344110	5520396	4247614	72.62	72.52	108333	"126337"	79145	"97341"	17	"12"	32	"21"	1	1	79969	5	"0 + 0 part"	0	99.049	1.312	0	28.86	0.67	"9036 + 63 part"	"4235"	"5123"	"4750"	"779"	"95"	344110	"108333"	125738	"78373"	"97341"	"17"	"12"	"32"	"21"	"1220_AX"	"Cellulomonas"	4247614	5891420	139.116	67.69	"strain"	" 3925"	"9"	0.181146425002844	5.22788582558208e-06	208.049271897117	0.0110232633719101
"jolly_bartik_0"	16	15	15	14	14	3851062	3849403	3849403	3829496	3829496	19	650603	3853106	3867359	67.69	67.68	382045	"382045"	240470	"240470"	4	"4"	7	"7"	1	1	67394	6	"0 + 0 part"	0	99.56	1.001	0	0.65	0.16	"6670 + 33 part"	"3541"	"3541"	"3284"	"493"	"48"	650402	"382045"	382045	"240247"	"240247"	"4"	"4"	"7"	"7"	"1220_A"	"Microbacteriaceae"	3867359	1984528	50.3794	44.48	"uniq"	" 3554"	"9"	0.259530882358284	1.68695073532885e-07	76.9722179916579	0.05216944
"jolly_bartik_0"	12	6	5	4	4	676190	665659	655940	638610	638610	13	221009	676775	5513026	64.69	66.61	209124	NA	145416	NA	2	NA	3	NA	6	4	432652	0	"0 + 2 part"	62271	10.191	1.094	0	1.6	1.42	"1232 + 28 part"	"670"	"674"	"568"	"94"	"3"	145390	"112912"	0	"9719"	NA	"3"	NA	"7"	NA	"1220_BB"	"Sphingomonas"	5513026	281670	5.73936	66.61	"strain"	" 5166"	"9"	8.86557570832256	2.36415352221935e-06	7.66375852390321	0.000798896007692308
"jolly_bartik_0"	160	83	76	49	24	3496766	3286679	3236503	2752959	1868087	201	141351	3526273	7279731	65.78	66.08	54219	NA	29197	NA	23	NA	46	NA	21	19	548939	5	"0 + 0 part"	0	45.395	1.067	0	39.43	1.3	"6056 + 424 part"	"3111"	"3226"	"2897"	"525"	"61"	141351	"48595"	0	"27561"	NA	"23"	NA	"48"	NA	"1220_BD"	"uncultured Massilia sp."	7279731	2636852	41.4837	66.09	"strain"	" 6279"	"9"	5.9552961441159	1.11817774744043e-05	54.3327493831846	0.00102522687810945
"jolly_bartik_0"	70	63	57	51	28	6295440	6272125	6230823	6128668	5270127	73	735348	6297731	4620715	61.02	60.87	183610	"378324"	95998	"156002"	8	"5"	21	"10"	56	32	4029966	42	"0 + 0 part"	0	97.928	1.393	0	2.25	0.11	"7063 + 87 part"	"4484"	"6146"	"5382"	"761"	"76"	470838	"120931"	201756	"61517"	"95593"	"15"	"9"	"34"	"18"	"1220_CF"	"Aquamicrobium"	4620715	3727290	92.6652	60.88	"uniq"	" 4514"	"9"	8.89209145325515	3.57271531604002e-07	120.997183336345	0.0131368399780822
"jolly_bartik_0"	1304	513	179	5	0	7183925	5062647	2651998	152346	0	1446	37805	7288906	7282860	67.33	67.31	7972	"7985"	4282	"4286"	292	"291"	601	"600"	6	5	25127	3	"0 + 1 part"	43	98.275	1.018	0	3.14	0.08	"5519 + 1177 part"	"7775"	"7803"	"6671"	"730"	"87"	37805	"7955"	7955	"4272"	"4282"	"292"	"292"	"602"	"601"	"1220_E"	"Nocardia"	7282860	1678422	22.8147	67.32	"uniq"	" 6723"	"9"	0.823168799268368	4.30791671617112e-07	34.5692900865869	0.000667909794260028
"jolly_bartik_0"	15	11	10	9	8	3643830	3634737	3625250	3604503	3555682	16	1069213	3644758	3637840	69.92	69.92	896452	"896452"	320799	"320799"	2	"2"	4	"4"	9	7	1930579	11	"0 + 0 part"	0	99.926	1.003	0	0.5	0.25	"6347 + 43 part"	"3436"	"3441"	"3172"	"487"	"51"	896098	"527294"	527294	"320743"	"320743"	"3"	"3"	"5"	"5"	"1220_X"	"Janibacter limosus"	3637840	2966940	80.0519	69.93	"uniq"	" 3460"	"9"	2.46929974500365	1.37183319166869e-07	122.336606337827	0.062407534225
"jolly_bartik_0"	62	55	53	44	30	3393119	3368630	3351747	3189986	2679937	63	168682	3393766	3462151	71.84	71.78	82261	"74534"	55887	"55827"	15	"16"	28	"29"	8	5	454285	11	"0 + 0 part"	0	80.326	1.221	0	30.31	1.87	"6928 + 92 part"	"2868"	"3279"	"3040"	"429"	"37"	149802	"72684"	71767	"55827"	"54715"	"16"	"17"	"30"	"31"	"1285_AC"	"Aeromicrobium ponti"	3462151	941518	30.4524	71.79	"strain"	" 3348"	"9"	2.35726328804048	8.93108128256338e-06	40.7918949808948	0.0102416925015873
"jolly_bartik_0"	54	35	31	28	27	8934774	8886889	8861710	8810972	8766871	56	819336	8936337	5721797	64.12	64.09	390785	"453183"	298522	"390785"	9	"5"	16	"9"	60	31	7015870	104	"0 + 0 part"	0	99.525	1.572	0	5.64	0.21	"12693 + 172 part"	"5367"	"8173"	"7495"	"1067"	"114"	572087	"260238"	288309	"204998"	"261883"	"14"	"8"	"24"	"13"	"1285_AD"	"Rhodococcus"	5721797	18513216	318.862	64.09	"uniq"	" 5416"	"9"	6.71416039927769	6.31131077532103e-07	485.333960642085	0.0176879029017857
"jolly_bartik_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1285_AK"	"Cellulomonas terrae"	4742537	140676	3.23048	72.31	"uniq"	NA	"9"	NA	NA	4.44939069531772	NA
